Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1693785600000,1635.84000000,1636.68000000,1634.12000000,1634.89000000,2930.07300000,1693789199999,4792127.24429300,7219,1170.27930000,1914036.89409200,0
1693789200000,1634.89000000,1636.49000000,1632.30000000,1633.13000000,2814.92170000,1693792799999,4599391.54747000,7487,1164.40870000,1902639.48847300,0
1693792800000,1633.13000000,1641.33000000,1632.74000000,1638.74000000,4191.26450000,1693796399999,6856180.80076600,8900,2644.87620000,4326609.72064100,0
1693796400000,1638.74000000,1644.82000000,1637.68000000,1637.68000000,5908.45450000,1693799999999,9693397.13814800,11787,3074.99470000,5045104.73401100,0
1693800000000,1637.69000000,1639.49000000,1637.13000000,1638.36000000,3797.51350000,1693803599999,6222182.42280300,7517,1991.87880000,3263585.62183800,0
1693803600000,1638.36000000,1639.55000000,1635.16000000,1635.41000000,4178.00600000,1693807199999,6840984.09173400,8487,1424.42370000,2332253.56004500,0
1693807200000,1635.40000000,1638.89000000,1634.41000000,1637.45000000,7230.53490000,1693810799999,11836976.52680800,9976,3956.80300000,6477252.23853700,0
1693810800000,1637.46000000,1640.41000000,1637.45000000,1638.97000000,4555.34540000,1693814399999,7467019.30760400,8696,2142.41000000,3511509.09891300,0
1693814400000,1638.97000000,1640.63000000,1638.19000000,1639.22000000,5449.65430000,1693817999999,8933718.84905500,9319,2478.14330000,4062255.59868500,0
1693818000000,1639.22000000,1640.69000000,1635.03000000,1637.14000000,7969.85350000,1693821599999,13053485.29790300,10463,3068.79580000,5027228.81967100,0
1693821600000,1637.14000000,1637.25000000,1633.64000000,1635.20000000,7994.78970000,1693825199999,13076905.54696100,10674,3432.75630000,5613784.41601900,0
1693825200000,1635.20000000,1636.31000000,1631.14000000,1632.15000000,6737.45820000,1693828799999,11003877.69601400,11551,2763.55340000,4513778.65733000,0
1693828800000,1632.15000000,1633.20000000,1628.15000000,1630.56000000,7339.08400000,1693832399999,11968502.37487800,12564,3318.73550000,5411884.75540900,0
1693832400000,1630.56000000,1635.00000000,1629.88000000,1632.73000000,6453.27500000,1693835999999,10540851.02011200,12612,3106.31410000,5073839.70547200,0
1693836000000,1632.72000000,1634.06000000,1628.71000000,1629.84000000,4919.43200000,1693839599999,8026670.98661000,10209,2227.34190000,3634360.65303400,0
1693839600000,1629.85000000,1634.66000000,1618.60000000,1626.21000000,22950.84210000,1693843199999,37312851.83238700,29784,11282.82580000,18344240.49167800,0
